_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122001673000000000U6,646301,ESCUELA PRIMARIA CORONEL ADALBERTO TEJEDA,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,RIO TLANEPANTLA,,,SAN JOSÉ DE LA ESCALERA,07630,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.16560346,19.52834097,,,,0370,007,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria coronel adalberto tejeda,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,san jose de la escalera,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09008611121000243010000000U5,9424919,ESCUELA PRIMARIA CORONEL NICOLAS ROMERO TURNO MATUTIO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,POTRERILLO,126,,POTRERILLO,10620,"LA MAGDALENA CONTRERAS                                                                                        , La Magdalena Contreras, CIUDAD DE MÉXICO",,E09DPR27720@AEFCM.GOB.MX,,Fijo,-99.25275023,19.30682513,,,,0565,020,611122,,61,611,6111,61112,,COLONIA,2023-11,090080001,escuela primaria coronel nicolas romero turno matutio,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,potrerillo,"la magdalena contreras , la magdalena contreras, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09008611122000313000000000U4,1059549,ESCUELA PRIMARIA CORONEL NICOLAS ROMERO TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,POTRERILLO,126,,POTRERILLO,10620,"LA MAGDALENA CONTRERAS                                                                                        , La Magdalena Contreras, CIUDAD DE MÉXICO",,E09DPR2762H@ADFCM.GOB.MX,,Fijo,-99.25275023,19.30682513,,,,0565,020,611122,,61,611,6111,61112,,COLONIA,2010-07,090080001,escuela primaria coronel nicolas romero turno vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,potrerillo,"la magdalena contreras , la magdalena contreras, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122002633002000000U9,819838,ESCUELA PRIMARIA CORONEL SILVESTRE LOPEZ TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,31 a 50 personas,CALLE,641,50,,SAN JUAN DE ARAGÓN V SECCIÓN,07979,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",5591331023,,,Fijo,-99.06292599,19.45110271,,,,2432,026,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria coronel silvestre lopez turno matutino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,31 a 50 personas,san juan de aragon v seccion,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,31 a 50 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122003184000000000U2,819837,ESCUELA PRIMARIA CORONEL SILVESTRE LOPEZ TURNO VESPERTINO,ESCUELA PRIMARIA CORONEL SILVESTRE LOPEZ TURNO VESPERTINO,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,641,50,,SAN JUAN DE ARAGÓN V SECCIÓN,07979,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,E09DPR2677KAEFCM@.GOB.MX,WWW.09DPR2677K.COM.MX,Fijo,-99.06292599,19.45110271,,,,2432,026,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria coronel silvestre lopez turno vespertino,escuela primaria coronel silvestre lopez turno vespertino,escuelas de educacion primaria del sector publico,11 a 30 personas,san juan de aragon v seccion,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09016611122000363000000000U2,774147,ESCUELA PRIMARIA COSTA RICA NOCTURNA 13-0036-803-00-X-027,SECRETARIA DE EDUCACION PUBLICA SEP,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,GOBERNADOR AGUSTIN VICENTE EGUIA,32,,SAN MIGUEL CHAPULTEPEC I SECCIÓN,11850,"MIGUEL HIDALGO                                                                                                , Miguel Hidalgo, CIUDAD DE MÉXICO",,E09DBN0056R@AEFCM.GOB.MX,,Fijo,-99.18715936,19.40781128,,,,1160,001,611122,,61,611,6111,61112,,COLONIA,2010-07,090160001,escuela primaria costa rica nocturna 13-0036-803-00-x-027,secretaria de educacion publica sep,escuelas de educacion primaria del sector publico,0 a 5 personas,san miguel chapultepec i seccion,"miguel hidalgo , miguel hidalgo, ciudad de mexico",primaria,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09003611122000071000000000U9,989862,ESCUELA PRIMARIA COYOLXAUHQUI,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,NINGUNO,,,ALIANZA POPULAR REVOLUCIONARIA,04800,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.119317,19.31474354,,,,1374,016,611122,,61,611,6111,61112,,COLONIA,2010-07,090030001,escuela primaria coyolxauhqui,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,alianza popular revolucionaria,"coyoacan , coyoacan, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09015611122001653001000000U7,999933,ESCUELA PRIMARIA CRISTOBAL COLON,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,CORREGIDORA,83,,CENTRO,06060,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.12582804,19.43080501,,,,0786,012,611122,,61,611,6111,61112,,COLONIA,2010-07,090150001,escuela primaria cristobal colon,secretaria de educacion publica,escuelas de educacion primaria del sector publico,0 a 5 personas,centro,"cuauhtemoc , cuauhtemoc, ciudad de mexico",primaria,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09011611122000203000000000U1,880998,ESCUELA PRIMARIA CRISTOBAL COLON TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,31 a 50 personas,CALLE,POPOCATEPETL,17,,LOS REYES,13610,"SAN ANDRÉS MIXQUIC                                                                                            , Tláhuac, CIUDAD DE MÉXICO",,E09DPR2027I@AEFCM.GOB.MX,,Fijo,-98.96478797,19.22477087,,,,1037,024,611122,,61,611,6111,61112,,BARRIO,2010-07,090110011,escuela primaria cristobal colon turno matutino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,31 a 50 personas,los reyes,"san andres mixquic , tlahuac, ciudad de mexico",primaria,False,False,True,31 a 50 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09011611122000794001000000U9,880947,ESCUELA PRIMARIA CRISTOBAL COLON TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,POPOCATEPETL,17,,LOS REYES,13610,"SAN ANDRÉS MIXQUIC                                                                                            , Tláhuac, CIUDAD DE MÉXICO",,E09DPR2024I@AEFCM.GOB.MX,,Fijo,-98.96479094,19.22476273,,,,1037,024,611122,,61,611,6111,61112,,BARRIO,2010-07,090110011,escuela primaria cristobal colon turno vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,los reyes,"san andres mixquic , tlahuac, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013931610000632011000000U4,941855,ESCUELA PRIMARIA CRISTOBAL COLON TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,CALLE DEL TRABAJO,,,SANTIAGO TEPALCATLALPAN,16500,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,E09DPR2684U@SEPDF.GOB.MX,,Fijo,-99.12364798,19.24844171,,,,0372,001,611122,,61,611,6111,61112,,PUEBLO,2014-12,090130001,escuela primaria cristobal colon turno vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,santiago tepalcatlalpan,"xochimilco , xochimilco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013611122000943100000000U8,8779390,ESCUELA PRIMARIA CUAHILAMA,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,LAZARO CARDENAS,,,LA PLANTA,16500,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,E09TPR2044Z@AEFCM.GOB.MX,,Fijo,-99.07447667,19.24611939,,,,1154,005,611122,,61,611,6111,61112,,PUEBLO,2019-11,090130001,escuela primaria cuahilama,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,la planta,"xochimilco , xochimilco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013611122000953100000000U7,8779391,ESCUELA PRIMARIA CUAHILAMA,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,LAZARO CARDENAS,,,LA PLANTA,16500,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,E09DPR3052O@AEFCM.GOB.MX,,Fijo,-99.07447667,19.24611939,,,,1154,005,611122,,61,611,6111,61112,,PUEBLO,2019-11,090130001,escuela primaria cuahilama,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,la planta,"xochimilco , xochimilco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122002183000000000U5,633015,ESCUELA PRIMARIA CUAHUTEPEC MATUTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,LA PRESA,,,FORESTAL,07140,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",5536018700,,,Fijo,-99.13107431,19.55941339,,,,2733,010,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria cuahutepec matutino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,forestal,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122000593000000000U7,782492,ESCUELA PRIMARIA CUAUHTEMOC,SECRETARIA DE EDUCACION PUBLICA GOBIERNO FEDERAL,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,STRAUSS,48,,VALLEJO,07870,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,E09DPR1506K@AEFCM.GOB.MX,,Fijo,-99.13808133,19.46723093,,,,174A,017,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria cuauhtemoc,secretaria de educacion publica gobierno federal,escuelas de educacion primaria del sector publico,11 a 30 personas,vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611122000773000000000U1,825155,ESCUELA PRIMARIA CUAUHTEMOC,SECRETARIA DE EDUCECION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,MEXICO,22,,SANTA MARÍA AZTAHUACAN,09500,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,E09DPR1332K@SEPDF.GOB.MX,,Fijo,-99.02397138,19.3555639,,,,1104,003,611122,,61,611,6111,61112,,EJIDO,2010-07,090070001,escuela primaria cuauhtemoc,secretaria de educecion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,santa maria aztahuacan,"iztapalapa , iztapalapa, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09008611122000363000000000U9,1023796,ESCUELA PRIMARIA CUAUHTEMOC TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA SEP,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,SAN BERNABE,95,,CUAUHTÉMOC,10020,"LA MAGDALENA CONTRERAS                                                                                        , La Magdalena Contreras, CIUDAD DE MÉXICO",,,,Fijo,-99.24399793,19.31989438,,,,0141,008,611122,,61,611,6111,61112,,COLONIA,2010-07,090080001,escuela primaria cuauhtemoc turno matutino,secretaria de educacion publica sep,escuelas de educacion primaria del sector publico,11 a 30 personas,cuauhtemoc,"la magdalena contreras , la magdalena contreras, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09007611122002403000000000U3,825156,ESCUELA PRIMARIA CUAUHTEMOC TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,MEXICO,22,,SANTA MARÍA AZTAHUACAN,09500,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",5591369015,E09DPR1330@SEPDF.GOB.MX,,Fijo,-99.02397138,19.3555639,,,,1104,003,611122,,61,611,6111,61112,,EJIDO,2010-07,090070001,escuela primaria cuauhtemoc turno vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,santa maria aztahuacan,"iztapalapa , iztapalapa, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09005611122002613000000000U1,633016,ESCUELA PRIMARIA CUAUHTEPEC VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,LA PRESA,,,FORESTAL,07140,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,E09DPR3015K@AEFCM.GOB.MX,,Fijo,-99.13103492,19.5594485,,,,2733,010,611122,,61,611,6111,61112,,COLONIA,2010-07,090050001,escuela primaria cuauhtepec vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,forestal,"gustavo a. madero , gustavo a. madero, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09012722515002481011000000U0,857701,ESCUELA PRIMARIA CUICUILCO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ZAPOTE,,,ISIDRO FABELA,14030,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,ESCUELACUICUILCO@HOTMAIL.COM,,Fijo,-99.17900865,19.30002074,,,,1903,020,611122,,61,611,6111,61112,,COLONIA,2010-07,090120001,escuela primaria cuicuilco,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,isidro fabela,"tlalpan , tlalpan, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09002611122001323000000000U5,681413,ESCUELA PRIMARIA CUIDAD REYNOSA TV,SECRETARIA DE EDUCACION PUBLICA SEP,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,REFINERIA MINATITLAN,,,REYNOSA TAMAULIPAS,02200,"AZCAPOTZALCO                                                                                                  , Azcapotzalco, CIUDAD DE MÉXICO",,,,Fijo,-99.18854833,19.49302769,,,,0203,020,611122,,61,611,6111,61112,,COLONIA,2014-12,090020001,escuela primaria cuidad reynosa tv,secretaria de educacion publica sep,escuelas de educacion primaria del sector publico,11 a 30 personas,reynosa tamaulipas,"azcapotzalco , azcapotzalco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09009611122000103000000000U7,876874,ESCUELA PRIMARIA CULTURA AZTECA TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,31 a 50 personas,CALLE,AVENIDA YUCATAN SUR,,,VILLA MILPA ALTA,12000,"VILLA MILPA ALTA                                                                                              , Milpa Alta, CIUDAD DE MÉXICO",,,,Fijo,-99.0216393,19.18799889,,,,0331,024,611122,,61,611,6111,61112,,PUEBLO,2010-07,090090001,escuela primaria cultura azteca turno matutino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,31 a 50 personas,villa milpa alta,"villa milpa alta , milpa alta, ciudad de mexico",primaria,False,False,True,31 a 50 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09009611172000072001000000U9,8632311,ESCUELA PRIMARIA CULTURA AZTECA TURNO NOCTURNO CENTRO DE DESARROLLO EXTRAESCOLAR,SECRETARIA DE EDUCACION PUBLICA,Escuelas del sector público que combinan diversos niveles de educación,0 a 5 personas,CALLE,AVENIDA YUCATAN SUR,,,VILLA MILPA ALTA,12000,"VILLA MILPA ALTA                                                                                              , Milpa Alta, CIUDAD DE MÉXICO",,,,Fijo,-99.02167016,19.18772742,,,,0331,024,611172,,61,611,6111,61117,,PUEBLO,2019-11,090090001,escuela primaria cultura azteca turno nocturno centro de desarrollo extraescolar,secretaria de educacion publica,escuelas del sector publico que combinan diversos niveles de educacion,0 a 5 personas,villa milpa alta,"villa milpa alta , milpa alta, ciudad de mexico",primaria,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09009611122000113001000000U6,876850,ESCUELA PRIMARIA CULTURA AZTECA TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,AVENIDA YUCATAN SUR,,,VILLA MILPA ALTA,12000,"VILLA MILPA ALTA                                                                                              , Milpa Alta, CIUDAD DE MÉXICO",,,,Fijo,-99.02164245,19.1879712,,,,0331,024,611122,,61,611,6111,61112,,PUEBLO,2010-07,090090001,escuela primaria cultura azteca turno vespertino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,villa milpa alta,"villa milpa alta , milpa alta, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09011611122000383000000000U1,1050046,ESCUELA PRIMARIA DANIEL COSIO VILLEGAS,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,CECILIO ACOSTA,,,ZAPOTITLA,13310,"TLÁHUAC                                                                                                       , Tláhuac, CIUDAD DE MÉXICO",,E09DPR4165Y@AEFCM.GOB.MX,,Fijo,-99.03699077,19.31151544,,,,0607,021,611122,,61,611,6111,61112,,COLONIA,2010-07,090110001,escuela primaria daniel cosio villegas,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,zapotitla,"tlahuac , tlahuac, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013611122000203000000000U7,1031756,ESCUELA PRIMARIA DANIEL RAMIREZ PEREZ,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PINO,,,SANTA CRUZ DE GUADALUPE,16860,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,E09DPR5128A@AEFCM.GOB.MX,,Fijo,-99.12156082,19.21915358,,,,1188,036,611122,,61,611,6111,61112,,COLONIA,2010-07,090130001,escuela primaria daniel ramirez perez,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,santa cruz de guadalupe,"xochimilco , xochimilco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09013611122000633000000000U5,1031754,ESCUELA PRIMARIA DANIEL RAMIREZ PEREZ MATUTINO,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PINO,,,SANTA CRUZ DE GUADALUPE,16860,"XOCHIMILCO                                                                                                    , Xochimilco, CIUDAD DE MÉXICO",,E09DPR4193U@AEFCM.GOB.MX,,Fijo,-99.12162999,19.21884788,,,,1188,036,611122,,61,611,6111,61112,,COLONIA,2010-07,090130001,escuela primaria daniel ramirez perez matutino,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,santa cruz de guadalupe,"xochimilco , xochimilco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09006611122001114000000000U9,795320,ESCUELA PRIMARIA DAVID ALFARO SIQUEIROS,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,REDES,,,INFONAVIT IZTACALCO,08900,"IZTACALCO                                                                                                     , Iztacalco, CIUDAD DE MÉXICO",,E09DPR2734L@AEFCM.GOB.MX,,Fijo,-99.10485651,19.3830008,,,,0946,030,611122,,61,611,6111,61112,,COLONIA,2010-07,090060001,escuela primaria david alfaro siqueiros,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,infonavit iztacalco,"iztacalco , iztacalco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09006611172000012001000000U1,795453,ESCUELA PRIMARIA DAVID ALFARO SIQUEIROS TNOC,SECRETARIA DE EDUCACION PUBLICA SEP,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,REDES,,,INFONAVIT IZTACALCO,08900,"IZTACALCO                                                                                                     , Iztacalco, CIUDAD DE MÉXICO",,CDXDAVIDALFAROSIQUEIROS@AEFCM.GOB.MX,,Fijo,-99.10484716,19.3829994,,,,0946,030,611122,,61,611,6111,61112,,COLONIA,2010-07,090060001,escuela primaria david alfaro siqueiros tnoc,secretaria de educacion publica sep,escuelas de educacion primaria del sector publico,0 a 5 personas,infonavit iztacalco,"iztacalco , iztacalco, ciudad de mexico",primaria,False,False,True,0 a 5 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09006611122000423000000000U5,795450,ESCUELA PRIMARIA DAVID ALFARO SIQUEIROS TV,SECRETARIA DE EDUCACION PUBLICA SEP,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,REDES,,,INFONAVIT IZTACALCO,08900,"IZTACALCO                                                                                                     , Iztacalco, CIUDAD DE MÉXICO",,E09DPR2894Z@AEFCM.GOB.MX,,Fijo,-99.10486585,19.3830022,,,,0946,030,611122,,61,611,6111,61112,,COLONIA,2010-07,090060001,escuela primaria david alfaro siqueiros tv,secretaria de educacion publica sep,escuelas de educacion primaria del sector publico,11 a 30 personas,infonavit iztacalco,"iztacalco , iztacalco, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09016611122000695001000000U7,765210,ESCUELA PRIMARIA DAVID G BERLANGA,ESCUELA PRIMARIA DAVID G BERLANGA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,TIZOC,91,,TLAXPANA,11370,"MIGUEL HIDALGO                                                                                                , Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.16933355,19.43856803,,,,050A,009,611122,,61,611,6111,61112,,COLONIA,2010-07,090160001,escuela primaria david g berlanga,escuela primaria david g berlanga,escuelas de educacion primaria del sector publico,11 a 30 personas,tlaxpana,"miguel hidalgo , miguel hidalgo, ciudad de mexico",primaria,False,False,True,11 a 30 personas
denue,denue_cdmx_sector_61_servicios_educativos,2026-07-08T11:16:14Z,2026-07-08,20260708T111509Z,09015611122000893000000000U0,1046176,ESCUELA PRIMARIA DAVID VILCHIS,SECRETARIA DE EDUCACION PUBLICA,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ERNESTO ELORDUY,62,,PERALVILLO,06250,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,09DPR2329DU@AEFCM.GOB.MX,,Fijo,-99.13880663,19.46196266,MERCADO PUBLICO,MERCADO 110 SAN JOAQUIN ANEXO,SN,0080,014,611122,1,61,611,6111,61112,,COLONIA,2010-07,090150001,escuela primaria david vilchis,secretaria de educacion publica,escuelas de educacion primaria del sector publico,11 a 30 personas,peralvillo,"cuauhtemoc , cuauhtemoc, ciudad de mexico",primaria,False,False,True,11 a 30 personas
