_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000657000000000U2,1061114,FACULTAD DE CONTADURIA Y ADMINISTRACION,UNAM,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556161561,,WWW.FCA.UNAM.MX,Fijo,-99.18414976,19.32393096,,,,0770,001,611312,,61,611,6113,61131,,CIUDAD,2010-07,090030001,facultad de contaduria y administracion,unam,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611312000114000000000U8,1059358,FACULTAD DE CONTADURIA Y ADMINISTRACION DIVISION DE EDUCACION CONTINUA DE LA FACULTAD DE CONTADURIA Y ADMINISTRACION UNAM,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,LIVERPOOL,66,,JUÁREZ,06600,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,INFORMES@DEC.FCA.UNAM.MX,WWW.DEC.FCA.UNAM.MX,Fijo,-99.1592284,19.4264935,,,,0841,004,611312,,61,611,6113,61131,,COLONIA,2014-12,090150001,facultad de contaduria y administracion division de educacion continua de la facultad de contaduria y administracion unam,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,31 a 50 personas,juarez,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000336002000000U3,849645,FACULTAD DE CONTADURIA Y ADMINISTRACION DIVISION DEL SUA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556228375,DALVAREZ@FCA.UNAM.MX,,Fijo,-99.1836862,19.32417539,,,,0770,001,611312,,61,611,6113,61131,,CIUDAD,2010-07,090030001,facultad de contaduria y administracion division del sua,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000287000000000U8,849670,FACULTAD DE DERECHO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556162264,RAZUARAM@DERECHO.UNAM.MX,WWW.DERECHO.UNAM.MX,Fijo,-99.18298616,19.33078097,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de derecho,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611311000365001000000U9,6860003,FACULTAD DE DERECHO DE LA BARRA NACIONAL DE ABOGADOS,FACULTAD DE DERECHO DE LA BARRA NACIONAL DE ABOGADOS,Escuelas de educación superior del sector privado,11 a 30 personas,CALZADA,CALZADA DE LOS LEONES,144,,LOS ALPES,1010,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,CONTABILIDAD@BNA.EDU.MX,WWW.BNA.EDU.MX,Fijo,-99.19640575,19.36195789,,,,0972,007,611311,,61,611,6113,61131,,COLONIA,2019-04,090100001,facultad de derecho de la barra nacional de abogados,facultad de derecho de la barra nacional de abogados,escuelas de educacion superior del sector privado,11 a 30 personas,los alpes,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000034002000000U4,657633,FACULTAD DE DERECHO DIVISION DE ESTUDIOS DE POSGRADO JORGE CARPIZO,UNAM,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,UNIVERSIDAD,2219,,COPILCO EL BAJO,04340,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556162264,RAZUARAM@DERECHO.UNAM.MX,WWW.DERECHO.UNAM.MX,Fijo,-99.18892273,19.33682681,,,,054A,022,611312,,61,611,6113,61131,,COLONIA,2012-06,090030001,facultad de derecho division de estudios de posgrado jorge carpizo,unam,escuelas de educacion superior del sector publico,251 y mas personas,copilco el bajo,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000586001000000U3,1061116,FACULTAD DE DERECHO DIVISION DEL SUA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,EXTERIOR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,RAZUARAM@DERECHO.UNAM.MX,,Fijo,-99.18630113,19.32236978,,,,0770,009,611312,,61,611,6113,61131,,CIUDAD,2010-07,090030001,facultad de derecho division del sua,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09014611311001231000000000U4,12284692,FACULTAD DE DERECHO UNIVERSIDAD PANAMERICANA,CENTROS CULTURALES DE MEXICO,Escuelas de educación superior del sector privado,0 a 5 personas,CALLE,ACTIPAN,91,,INSURGENTES MIXCOAC,03920,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",,MX_DERECHO@UP.EDU.MX,DERECHO.UP.MX,Fijo,-99.18335284,19.37139034,,,,0793,004,611311,,61,611,6113,61131,,COLONIA,2026-04,090140001,facultad de derecho universidad panamericana,centros culturales de mexico,escuelas de educacion superior del sector privado,0 a 5 personas,insurgentes mixcoac,"benito juarez , benito juarez, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001006001000000U1,847950,FACULTAD DE ECONOMIA,UNIVERSIDAD AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556222152,JMOSQUEDA@ECONOMIA.UNAM.MX,,Fijo,-99.18511466,19.33497258,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de economia,universidad autonoma de mexico,escuelas de educacion superior del sector publico,11 a 30 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000205001000000U0,907526,FACULTAD DE ECONOMIA DIVISION DEL SUA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18348713,19.3351628,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,facultad de economia division del sua,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,11 a 30 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311001923001000000U3,9096552,FACULTAD DE ESTUDIOS PROFESIONALES Y POSTGRADOS FEPP,,Escuelas de educación superior del sector privado,0 a 5 personas,EJE VIAL,CENTRAL LAZARO CARDENAS,61,,DOCTORES,06720,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",5569710643,FEPPEDU@GMAIL.COM,WWW.FEPPMX.COM,Fijo,-99.14289751,19.42383413,,,,1036,024,611311,,61,611,6113,61131,,COLONIA,2019-11,090150001,facultad de estudios profesionales y postgrados fepp,,escuelas de educacion superior del sector privado,0 a 5 personas,doctores,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09007611312000017000000000U0,846446,FACULTAD DE ESTUDIOS SUPERIORES FES ZARAGOZA,UNAM,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,BATALLON DE ZACAPOAXTLA,202,,EJÉRCITO DE ORIENTE,09230,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,SECRETARIA.ADMINISTRATIVA@ZARAGOZA.UNAM.MX,,Fijo,-99.03700478,19.38295718,,,,5592,001,611312,99,61,611,6113,61131,EDIFICIO W,UNIDAD HABITACIONAL,2010-07,090070001,facultad de estudios superiores fes zaragoza,unam,escuelas de educacion superior del sector publico,251 y mas personas,ejercito de oriente,"iztapalapa , iztapalapa, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001286001000000U9,907528,FACULTAD DE FILOSOFIA Y LETRAS DIVISION DE ESTUDIOS SUPERIORES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,PROFESIONAES@FILOS.UNAM.MX,WWW.FILOS.UNAM.MX,Fijo,-99.18507581,19.33497716,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,facultad de filosofia y letras division de estudios superiores,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000547000000000U5,849674,FACULTAD DE INGENIERIA,UNIVERSIDAD AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5555622867,PABLO.CERVANTEZ@SAFI.UNAM.MX,,Fijo,-99.18506644,19.33497827,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de ingenieria,universidad autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000897000000000U4,849676,FACULTAD DE MEDICINA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556230000,DIRECCIONFM@UNAM.MX,,Fijo,-99.18939708,19.33245447,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de medicina,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09012611161000031001003736S2,6316986,FACULTAD DE MEDICINA,UNIVERSIDAD LA SALLE,Escuelas de educación superior del sector privado,31 a 50 personas,CALLE,CLUB DEPORTIVO ATLAS,17,,VILLA LÁZARO CÁRDENAS,14000,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,PAOLA.OLVERA@LASALLE.MX,WWW.LASALLE.COM.MX,Fijo,-99.14140622,19.29685081,,,,045A,024,611311,,61,611,6113,61131,,COLONIA,2010-07,090120001,facultad de medicina,universidad la salle,escuelas de educacion superior del sector privado,31 a 50 personas,villa lazaro cardenas,"tlalpan , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001043002000000U4,907532,FACULTAD DE MEDICINA VETERINARIA Y ZOOCTECNIA DIVISION DE ESTUDIOS DE POSGRADO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,51 a 100 personas,CIRCUITO,INTERIOR,1,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.17663477,19.3304464,,,,0770,008,611312,,61,611,6113,61131,,OTRO,2014-12,090030001,facultad de medicina veterinaria y zooctecnia division de estudios de posgrado,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,51 a 100 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000507001000000U9,846455,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,51 a 100 personas,CIRCUITO,INTERIOR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,SA@FMVZ.UNAM.MX,FMVZ.UNAM.MX,Fijo,-99.17663477,19.3304464,,,,0770,008,611312,,61,611,6113,61131,,OTRO,2014-12,090030001,facultad de medicina veterinaria y zootecnia,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,51 a 100 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000363001000000U7,907533,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA DIVISION DEL SUA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,51 a 100 personas,CIRCUITO,INTERIOR,1,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556225881,SA@FMVZ.UNAM.MX,,Fijo,-99.17663477,19.3304464,,,,0770,008,611312,,61,611,6113,61131,,OTRO,2014-12,090030001,facultad de medicina veterinaria y zootecnia division del sua,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,51 a 100 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001247000000000U1,849681,FACULTAD DE ODONTOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556232201,SECRETARIAGENERAL@UNAM.MX,,Fijo,-99.18400459,19.3351058,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de odontologia,universidad nacional autonoma mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000606002000000U9,907524,FACULTAD DE ODONTOLOGIA DIVISION DE ESTUDIOS DE POSGRADO E INVESTIGACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556225955,JEFATURA-DEPEI@FO.ODONTO.UNAM.MX,WWW.ODONTO.UNAM.MX,Fijo,-99.18156865,19.33498177,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,facultad de odontologia division de estudios de posgrado e investigacion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,101 a 250 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312002286000000000U8,11053875,FACULTAD DE PSICOLOGIA DIVISION DE EDUCACION CONTINUA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,UNIVERSIDAD,3004,,COPILCO EL BAJO,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,DIRECCION.PSICOLOGIA@UNAM.MX,WWW.PSICOLOGIA.UNAM.MX,Fijo,-99.18821881,19.33669326,,,,0770,005,611312,,61,611,6113,61131,,OTRO,2024-11,090030001,facultad de psicologia division de educacion continua,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,101 a 250 personas,copilco el bajo,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000217001000000U5,907393,FACULTAD DE PSICOLOGIA ESTUDIOS DE POSGRADO E INVESTIGACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,UNIVERSIDAD,3004,,COPILCO EL BAJO,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,DIRECCION.PSICOLOGIA@UNAM.MX,WWW.PSICOLOGIA.UNAM.MX,Fijo,-99.18860192,19.33664844,,,,0770,005,611312,,61,611,6113,61131,,OTRO,2014-12,090030001,facultad de psicologia estudios de posgrado e investigacion,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,101 a 250 personas,copilco el bajo,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000475002000000U9,1059367,FACULTAD DE PSICOLOGIA SISTEMA DE UNIVERSIDAD ABIERTA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,UNIVERSIDAD,3004,,COPILCO EL BAJO,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,WWW.SUA.PSICOLOGIA.UNAM.MX,Fijo,-99.18840099,19.33667194,,,,0770,005,611312,,61,611,6113,61131,,OTRO,2010-07,090030001,facultad de psicologia sistema de universidad abierta,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,51 a 100 personas,copilco el bajo,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000076002000000U5,1061147,FACULTAD DE PSICOLOGIA Y ESTUDIOS PROFESIONALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,UNIVERSIDAD,3004,,COPILCO EL BAJO,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,DIRCCION.PSICOLOGIA@UNAM.MX,WWW.PSICOLOGIA.UNAM.MX,Fijo,-99.18881221,19.33662383,,,,0770,005,611312,,61,611,6113,61131,,OTRO,2010-07,090030001,facultad de psicologia y estudios profesionales,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,101 a 250 personas,copilco el bajo,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000787000000000U7,849678,FACULTAD DE QUIMICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18402337,19.33510373,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,facultad de quimica,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09012611312000214000000000U3,8736117,FACULTAD DE VETERINARIA,UNAM,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,CRUZ BLANCA,,,SAN MIGUEL TOPILEJO,14500,"SAN MIGUEL TOPILEJO                                                                                           , Tlalpan, CIUDAD DE MÉXICO",,,FMVZ.UNAM.MXFMVZCENTROSCEPISAACERCAHML,Fijo,-99.15257809,19.20957246,,,,1763,048,611312,,61,611,6113,61131,,PUEBLO,2019-11,090120027,facultad de veterinaria,unam,escuelas de educacion superior del sector publico,31 a 50 personas,san miguel topilejo,"san miguel topilejo , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09014611311000932000000000U8,7232881,FACULTAD INTERAMERICANA DE LITIGACION,,Escuelas de educación superior del sector privado,6 a 10 personas,CALLE,CUMBRES DE MALTRATA,678,,AMÉRICAS UNIDAS,03610,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",,FACULTADINTDELITIGACION@GMAIL.COM,WWW.FIL.EDU.MX,Fijo,-99.14279028,19.38025797,,,,0505,016,611311,,61,611,6113,61131,,COLONIA,2019-11,090140001,facultad interamericana de litigacion,,escuelas de educacion superior del sector privado,6 a 10 personas,americas unidas,"benito juarez , benito juarez, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09012611311000074001000000U3,1060365,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES SEDE MÉXICO,DRA GLORIA DEL CASTILLO ALEMAN,Escuelas de educación superior del sector privado,101 a 250 personas,CALLE,BOULEVARD PICACHO AJUSCO,310,,FUENTES DEL PEDREGAL,14200,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",5530000200,FLACSO@FACSO.EDU.MX,WWW.FLACSO.EDU.MX,Fijo,-99.21044332,19.29897257,,,,2070,031,611311,,61,611,6113,61131,,COLONIA,2026-04,090120001,facultad latinoamericana de ciencias sociales sede mexico,dra gloria del castillo aleman,escuelas de educacion superior del sector privado,101 a 250 personas,fuentes del pedregal,"tlalpan , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09012611312000127000000000U7,1059372,FACULTAD NACIONAL DE ENFERMERIA Y OBSTETRICIA,UNAM,Escuelas de educación superior del sector público,251 y más personas,CALLE,MEXICO XOCHIMILCO,,,SAN LORENZO HUIPULCO,14080,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,SEC-ADMON@FENO.UNAM.MX,WWW.FENO.UNAM.MX,Fijo,-99.15133429,19.29246362,,,,0430,004,611312,,61,611,6113,61131,,COLONIA,2010-07,090120001,facultad nacional de enfermeria y obstetricia,unam,escuelas de educacion superior del sector publico,251 y mas personas,san lorenzo huipulco,"tlalpan , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
